flyFrom,flyTo,price,cityFrom,cityTo,countryFrom,countryTo,distance,duration,local_departure,category
TIA,BJZ,433,Tirana,Badajoz,Albania,Spain,2266.68,90600,2023-02-28 19:00:00,Nature
TIA,BJZ,623,Tirana,Badajoz,Albania,Spain,2266.68,83700,2023-02-28 20:55:00,Nature
TIA,BZR,262,Tirana,Béziers,Albania,France,1360.5,158700,2023-02-28 20:55:00,Adventurous
TIA,BZR,323,Tirana,Béziers,Albania,France,1360.5,158700,2023-02-28 20:55:00,Adventurous
TIA,BZR,476,Tirana,Béziers,Albania,France,1360.5,68700,2023-02-28 16:00:00,Adventurous
TIA,BDS,172,Tirana,Brindisi,Albania,Italy,170.9,42000,2023-02-28 20:55:00,Adventurous
TIA,BDS,230,Tirana,Brindisi,Albania,Italy,170.9,47100,2023-02-28 11:30:00,Adventurous
TIA,BDS,423,Tirana,Brindisi,Albania,Italy,170.9,179700,2023-02-28 19:00:00,Adventurous
TIA,BDS,568,Tirana,Brindisi,Albania,Italy,170.9,145800,2023-02-28 19:00:00,Adventurous
TIA,BDS,580,Tirana,Brindisi,Albania,Italy,170.9,156600,2023-02-28 16:00:00,Adventurous
TIA,BDS,597,Tirana,Brindisi,Albania,Italy,170.9,156600,2023-02-28 16:00:00,Adventurous
TIA,BDS,624,Tirana,Brindisi,Albania,Italy,170.9,103800,2023-02-28 19:00:00,Adventurous
TIA,BDS,721,Tirana,Brindisi,Albania,Italy,170.9,35100,2023-02-28 14:50:00,Adventurous
TIA,BDS,752,Tirana,Brindisi,Albania,Italy,170.9,35100,2023-02-28 14:50:00,Adventurous
TIA,BDS,857,Tirana,Brindisi,Albania,Italy,170.9,99900,2023-02-28 15:45:00,Adventurous
TIA,BDS,917,Tirana,Brindisi,Albania,Italy,170.9,103200,2023-02-28 14:50:00,Adventurous
TIA,BDS,936,Tirana,Brindisi,Albania,Italy,170.9,74400,2023-02-28 14:50:00,Adventurous
TIA,BDS,999,Tirana,Brindisi,Albania,Italy,170.9,39900,2023-02-28 12:20:00,Adventurous
TIA,BDS,1362,Tirana,Brindisi,Albania,Italy,170.9,77100,2023-02-28 16:00:00,Adventurous
TIA,EAS,267,Tirana,Donostia / San Sebastián,Albania,Spain,1776.84,165300,2023-02-28 20:55:00,Nature
TIA,EAS,277,Tirana,Donostia / San Sebastián,Albania,Spain,1776.84,95100,2023-02-28 12:20:00,Nature
TIA,EAS,307,Tirana,Donostia / San Sebastián,Albania,Spain,1776.84,92400,2023-02-28 12:20:00,Nature
TIA,EAS,349,Tirana,Donostia / San Sebastián,Albania,Spain,1776.84,74700,2023-02-28 17:15:00,Nature
TIA,EAS,355,Tirana,Donostia / San Sebastián,Albania,Spain,1776.84,63600,2023-02-28 16:00:00,Nature
TIA,EAS,364,Tirana,Donostia / San Sebastián,Albania,Spain,1776.84,79800,2023-02-28 11:30:00,Nature
TIA,EAS,371,Tirana,Donostia / San Sebastián,Albania,Spain,1776.84,63600,2023-02-28 16:00:00,Nature
TIA,EAS,395,Tirana,Donostia / San Sebastián,Albania,Spain,1776.84,147900,2023-02-28 20:55:00,Nature
TIA,EAS,408,Tirana,Donostia / San Sebastián,Albania,Spain,1776.84,72000,2023-02-28 18:00:00,Nature
TIA,EAS,427,Tirana,Donostia / San Sebastián,Albania,Spain,1776.84,76500,2023-02-28 17:30:00,Nature
TIA,EAS,472,Tirana,Donostia / San Sebastián,Albania,Spain,1776.84,83100,2023-02-28 19:00:00,Nature
TIA,EAS,564,Tirana,Donostia / San Sebastián,Albania,Spain,1776.84,147900,2023-02-28 20:55:00,Nature
TIA,EAS,566,Tirana,Donostia / San Sebastián,Albania,Spain,1776.84,76200,2023-02-28 20:55:00,Nature
TIA,EAS,572,Tirana,Donostia / San Sebastián,Albania,Spain,1776.84,68400,2023-02-28 19:00:00,Nature
TIA,EAS,578,Tirana,Donostia / San Sebastián,Albania,Spain,1776.84,64200,2023-02-28 20:55:00,Nature
TIA,EAS,612,Tirana,Donostia / San Sebastián,Albania,Spain,1776.84,79500,2023-02-28 20:00:00,Nature
TIA,EAS,631,Tirana,Donostia / San Sebastián,Albania,Spain,1776.84,61500,2023-02-28 20:55:00,Nature
TIA,EAS,641,Tirana,Donostia / San Sebastián,Albania,Spain,1776.84,76200,2023-02-28 20:55:00,Nature
TIA,FUE,219,Tirana,Fuerteventura,Albania,Spain,3359.53,179400,2023-02-28 11:30:00,Beach
TIA,FUE,243,Tirana,Fuerteventura,Albania,Spain,3359.53,137400,2023-02-28 20:55:00,Beach
TIA,FUE,245,Tirana,Fuerteventura,Albania,Spain,3359.53,119100,2023-02-28 12:20:00,Beach
TIA,FUE,259,Tirana,Fuerteventura,Albania,Spain,3359.53,100800,2023-02-28 12:20:00,Beach
TIA,FUE,263,Tirana,Fuerteventura,Albania,Spain,3359.53,158100,2023-02-28 20:55:00,Beach
TIA,FUE,265,Tirana,Fuerteventura,Albania,Spain,3359.53,143700,2023-02-28 20:55:00,Beach
TIA,FUE,303,Tirana,Fuerteventura,Albania,Spain,3359.53,188400,2023-02-28 15:40:00,Beach
TIA,FUE,307,Tirana,Fuerteventura,Albania,Spain,3359.53,155700,2023-02-28 20:55:00,Beach
TIA,FUE,311,Tirana,Fuerteventura,Albania,Spain,3359.53,154500,2023-02-28 19:00:00,Beach
TIA,FUE,314,Tirana,Fuerteventura,Albania,Spain,3359.53,95100,2023-02-28 19:00:00,Beach
TIA,FUE,328,Tirana,Fuerteventura,Albania,Spain,3359.53,96000,2023-02-28 17:15:00,Beach
TIA,FUE,336,Tirana,Fuerteventura,Albania,Spain,3359.53,88200,2023-02-28 20:55:00,Beach
TIA,FUE,339,Tirana,Fuerteventura,Albania,Spain,3359.53,88200,2023-02-28 20:55:00,Beach
TIA,FUE,345,Tirana,Fuerteventura,Albania,Spain,3359.53,100500,2023-02-28 16:00:00,Beach
TIA,FUE,362,Tirana,Fuerteventura,Albania,Spain,3359.53,100500,2023-02-28 16:00:00,Beach
TIA,FUE,371,Tirana,Fuerteventura,Albania,Spain,3359.53,66300,2023-02-28 18:00:00,Beach
TIA,FUE,371,Tirana,Fuerteventura,Albania,Spain,3359.53,189300,2023-02-28 19:00:00,Beach
TIA,FUE,372,Tirana,Fuerteventura,Albania,Spain,3359.53,132300,2023-02-28 20:55:00,Beach
TIA,FUE,380,Tirana,Fuerteventura,Albania,Spain,3359.53,79800,2023-02-28 20:55:00,Beach
TIA,FUE,381,Tirana,Fuerteventura,Albania,Spain,3359.53,147600,2023-02-28 20:55:00,Beach
TIA,FUE,384,Tirana,Fuerteventura,Albania,Spain,3359.53,97500,2023-02-28 16:00:00,Beach
TIA,FUE,386,Tirana,Fuerteventura,Albania,Spain,3359.53,162600,2023-02-28 19:00:00,Beach
TIA,FUE,392,Tirana,Fuerteventura,Albania,Spain,3359.53,88200,2023-02-28 20:55:00,Beach
TIA,FUE,397,Tirana,Fuerteventura,Albania,Spain,3359.53,70500,2023-02-28 16:00:00,Beach
TIA,FUE,412,Tirana,Fuerteventura,Albania,Spain,3359.53,82200,2023-02-28 17:30:00,Beach
TIA,FUE,443,Tirana,Fuerteventura,Albania,Spain,3359.53,68400,2023-02-28 16:00:00,Beach
TIA,FUE,459,Tirana,Fuerteventura,Albania,Spain,3359.53,87900,2023-02-28 20:55:00,Beach
TIA,FUE,460,Tirana,Fuerteventura,Albania,Spain,3359.53,68400,2023-02-28 16:00:00,Beach
TIA,FUE,496,Tirana,Fuerteventura,Albania,Spain,3359.53,78300,2023-02-28 20:55:00,Beach
TIA,FUE,506,Tirana,Fuerteventura,Albania,Spain,3359.53,87000,2023-02-28 16:00:00,Beach
TIA,FUE,509,Tirana,Fuerteventura,Albania,Spain,3359.53,159300,2023-02-28 19:00:00,Beach
TIA,FUE,523,Tirana,Fuerteventura,Albania,Spain,3359.53,87000,2023-02-28 16:00:00,Beach
TIA,FUE,583,Tirana,Fuerteventura,Albania,Spain,3359.53,87000,2023-02-28 20:55:00,Beach
TIA,FUE,593,Tirana,Fuerteventura,Albania,Spain,3359.53,84000,2023-02-28 20:55:00,Beach
TIA,FUE,627,Tirana,Fuerteventura,Albania,Spain,3359.53,67200,2023-02-28 20:55:00,Beach
TIA,FUE,635,Tirana,Fuerteventura,Albania,Spain,3359.53,67800,2023-02-28 14:50:00,Beach
TIA,FUE,655,Tirana,Fuerteventura,Albania,Spain,3359.53,162600,2023-02-28 19:00:00,Beach
TIA,FUE,667,Tirana,Fuerteventura,Albania,Spain,3359.53,84900,2023-02-28 16:00:00,Beach
TIA,FUE,676,Tirana,Fuerteventura,Albania,Spain,3359.53,69300,2023-02-28 20:55:00,Beach
TIA,FUE,691,Tirana,Fuerteventura,Albania,Spain,3359.53,67200,2023-02-28 20:55:00,Beach
TIA,FUE,698,Tirana,Fuerteventura,Albania,Spain,3359.53,67200,2023-02-28 20:55:00,Beach
TIA,FUE,701,Tirana,Fuerteventura,Albania,Spain,3359.53,70800,2023-02-28 17:45:00,Beach
TIA,FUE,709,Tirana,Fuerteventura,Albania,Spain,3359.53,67800,2023-02-28 14:50:00,Beach
TIA,FUE,709,Tirana,Fuerteventura,Albania,Spain,3359.53,75000,2023-02-28 14:50:00,Beach
TIA,FUE,843,Tirana,Fuerteventura,Albania,Spain,3359.53,89100,2023-02-28 14:50:00,Beach
TIA,FUE,884,Tirana,Fuerteventura,Albania,Spain,3359.53,65700,2023-02-28 20:00:00,Beach
TIA,FUE,900,Tirana,Fuerteventura,Albania,Spain,3359.53,85800,2023-02-28 15:45:00,Beach
TIA,FUE,1453,Tirana,Fuerteventura,Albania,Spain,3359.53,81000,2023-02-28 15:45:00,Beach
TIA,GRO,509,Tirana,Girona,Albania,Spain,1409.29,214800,2023-02-28 20:55:00,Cultural
TIA,GRX,259,Tirana,Granada,Albania,Spain,2071.12,181800,2023-02-28 17:15:00,Historical
TIA,GRX,271,Tirana,Granada,Albania,Spain,2071.12,168000,2023-02-28 20:55:00,Historical
TIA,GRX,309,Tirana,Granada,Albania,Spain,2071.12,163800,2023-02-28 12:20:00,Historical
TIA,GRX,316,Tirana,Granada,Albania,Spain,2071.12,146100,2023-02-28 17:15:00,Historical
TIA,GRX,367,Tirana,Granada,Albania,Spain,2071.12,150600,2023-02-28 16:00:00,Historical
TIA,GRX,370,Tirana,Granada,Albania,Spain,2071.12,102900,2023-02-28 17:15:00,Historical
TIA,GRX,372,Tirana,Granada,Albania,Spain,2071.12,146100,2023-02-28 20:55:00,Historical
TIA,GRX,378,Tirana,Granada,Albania,Spain,2071.12,139800,2023-02-28 19:00:00,Historical
TIA,GRX,383,Tirana,Granada,Albania,Spain,2071.12,139800,2023-02-28 19:00:00,Historical
TIA,GRX,386,Tirana,Granada,Albania,Spain,2071.12,132900,2023-02-28 20:55:00,Historical
TIA,GRX,396,Tirana,Granada,Albania,Spain,2071.12,132900,2023-02-28 20:55:00,Historical
TIA,GRX,438,Tirana,Granada,Albania,Spain,2071.12,96600,2023-02-28 19:00:00,Historical
TIA,GRX,450,Tirana,Granada,Albania,Spain,2071.12,89700,2023-02-28 20:55:00,Historical
TIA,GRX,453,Tirana,Granada,Albania,Spain,2071.12,132900,2023-02-28 20:55:00,Historical
TIA,GRX,465,Tirana,Granada,Albania,Spain,2071.12,93300,2023-02-28 20:55:00,Historical
TIA,GRX,548,Tirana,Granada,Albania,Spain,2071.12,93300,2023-02-28 20:55:00,Historical
TIA,GRX,571,Tirana,Granada,Albania,Spain,2071.12,84900,2023-02-28 19:00:00,Historical
TIA,GRX,593,Tirana,Granada,Albania,Spain,2071.12,78000,2023-02-28 20:55:00,Historical
TIA,GRX,596,Tirana,Granada,Albania,Spain,2071.12,78000,2023-02-28 20:55:00,Historical
TIA,GRX,650,Tirana,Granada,Albania,Spain,2071.12,78000,2023-02-28 20:55:00,Historical
TIA,GRX,662,Tirana,Granada,Albania,Spain,2071.12,79200,2023-02-28 16:00:00,Historical
TIA,GRX,725,Tirana,Granada,Albania,Spain,2071.12,79200,2023-02-28 16:00:00,Historical
TIA,GRX,1093,Tirana,Granada,Albania,Spain,2071.12,84900,2023-02-28 19:00:00,Historical
TIA,GRX,2097,Tirana,Granada,Albania,Spain,2071.12,76800,2023-02-28 15:45:00,Historical
TIA,GRX,2098,Tirana,Granada,Albania,Spain,2071.12,75900,2023-02-28 16:00:00,Historical
TIA,IBZ,224,Tirana,Ibiza,Albania,Spain,1583.58,130500,2023-02-28 20:55:00,Beach
TIA,IBZ,235,Tirana,Ibiza,Albania,Spain,1583.58,74100,2023-02-28 12:20:00,Beach
TIA,IBZ,366,Tirana,Ibiza,Albania,Spain,1583.58,105000,2023-02-28 17:15:00,Beach
TIA,IBZ,388,Tirana,Ibiza,Albania,Spain,1583.58,95400,2023-02-28 20:55:00,Beach
TIA,IBZ,420,Tirana,Ibiza,Albania,Spain,1583.58,61800,2023-02-28 15:45:00,Beach
TIA,IBZ,425,Tirana,Ibiza,Albania,Spain,1583.58,189000,2023-02-28 19:00:00,Beach
TIA,IBZ,433,Tirana,Ibiza,Albania,Spain,1583.58,98700,2023-02-28 19:00:00,Beach
TIA,IBZ,439,Tirana,Ibiza,Albania,Spain,1583.58,60900,2023-02-28 16:00:00,Beach
TIA,IBZ,443,Tirana,Ibiza,Albania,Spain,1583.58,60900,2023-02-28 16:00:00,Beach
TIA,IBZ,446,Tirana,Ibiza,Albania,Spain,1583.58,91800,2023-02-28 20:55:00,Beach
TIA,IBZ,448,Tirana,Ibiza,Albania,Spain,1583.58,73200,2023-02-28 14:10:00,Beach
TIA,IBZ,473,Tirana,Ibiza,Albania,Spain,1583.58,102000,2023-02-28 17:15:00,Beach
TIA,IBZ,488,Tirana,Ibiza,Albania,Spain,1583.58,61800,2023-02-28 15:45:00,Beach
TIA,IBZ,488,Tirana,Ibiza,Albania,Spain,1583.58,76200,2023-02-28 18:00:00,Beach
TIA,IBZ,499,Tirana,Ibiza,Albania,Spain,1583.58,60900,2023-02-28 16:00:00,Beach
TIA,IBZ,499,Tirana,Ibiza,Albania,Spain,1583.58,169500,2023-02-28 19:00:00,Beach
TIA,IBZ,512,Tirana,Ibiza,Albania,Spain,1583.58,79200,2023-02-28 19:00:00,Beach
TIA,IBZ,514,Tirana,Ibiza,Albania,Spain,1583.58,75000,2023-02-28 17:15:00,Beach
TIA,IBZ,521,Tirana,Ibiza,Albania,Spain,1583.58,70200,2023-02-28 13:20:00,Beach
TIA,IBZ,534,Tirana,Ibiza,Albania,Spain,1583.58,72300,2023-02-28 20:55:00,Beach
TIA,IBZ,537,Tirana,Ibiza,Albania,Spain,1583.58,72300,2023-02-28 20:55:00,Beach
TIA,IBZ,540,Tirana,Ibiza,Albania,Spain,1583.58,74100,2023-02-28 17:30:00,Beach
TIA,IBZ,546,Tirana,Ibiza,Albania,Spain,1583.58,65700,2023-02-28 20:55:00,Beach
TIA,IBZ,548,Tirana,Ibiza,Albania,Spain,1583.58,83100,2023-02-28 19:00:00,Beach
TIA,IBZ,548,Tirana,Ibiza,Albania,Spain,1583.58,163200,2023-02-28 16:00:00,Beach
TIA,IBZ,565,Tirana,Ibiza,Albania,Spain,1583.58,103500,2023-02-28 16:00:00,Beach
TIA,IBZ,581,Tirana,Ibiza,Albania,Spain,1583.58,103500,2023-02-28 16:00:00,Beach
TIA,IBZ,583,Tirana,Ibiza,Albania,Spain,1583.58,68700,2023-02-28 19:00:00,Beach
TIA,IBZ,584,Tirana,Ibiza,Albania,Spain,1583.58,169500,2023-02-28 19:00:00,Beach
TIA,IBZ,588,Tirana,Ibiza,Albania,Spain,1583.58,159000,2023-02-28 19:00:00,Beach
TIA,IBZ,594,Tirana,Ibiza,Albania,Spain,1583.58,60900,2023-02-28 16:00:00,Beach
TIA,IBZ,601,Tirana,Ibiza,Albania,Spain,1583.58,73500,2023-02-28 17:15:00,Beach
TIA,IBZ,619,Tirana,Ibiza,Albania,Spain,1583.58,78000,2023-02-28 16:00:00,Beach
TIA,IBZ,627,Tirana,Ibiza,Albania,Spain,1583.58,70800,2023-02-28 18:00:00,Beach
TIA,IBZ,628,Tirana,Ibiza,Albania,Spain,1583.58,94200,2023-02-28 20:55:00,Beach
TIA,IBZ,634,Tirana,Ibiza,Albania,Spain,1583.58,65400,2023-02-28 14:40:00,Beach
TIA,IBZ,635,Tirana,Ibiza,Albania,Spain,1583.58,78000,2023-02-28 16:00:00,Beach
TIA,IBZ,642,Tirana,Ibiza,Albania,Spain,1583.58,60300,2023-02-28 20:55:00,Beach
TIA,IBZ,706,Tirana,Ibiza,Albania,Spain,1583.58,64800,2023-02-28 14:50:00,Beach
TIA,IBZ,749,Tirana,Ibiza,Albania,Spain,1583.58,71400,2023-02-28 17:45:00,Beach
TIA,IBZ,751,Tirana,Ibiza,Albania,Spain,1583.58,81900,2023-02-28 14:50:00,Beach
TIA,IBZ,764,Tirana,Ibiza,Albania,Spain,1583.58,78600,2023-02-28 15:45:00,Beach
TIA,IBZ,840,Tirana,Ibiza,Albania,Spain,1583.58,64800,2023-02-28 14:50:00,Beach
TIA,IBZ,862,Tirana,Ibiza,Albania,Spain,1583.58,70500,2023-02-28 16:00:00,Beach
TIA,IBZ,879,Tirana,Ibiza,Albania,Spain,1583.58,70500,2023-02-28 16:00:00,Beach
TIA,IBZ,880,Tirana,Ibiza,Albania,Spain,1583.58,70500,2023-02-28 16:00:00,Beach
TIA,IBZ,881,Tirana,Ibiza,Albania,Spain,1583.58,61800,2023-02-28 16:00:00,Beach
TIA,IBZ,883,Tirana,Ibiza,Albania,Spain,1583.58,67200,2023-02-28 19:00:00,Beach
TIA,IBZ,884,Tirana,Ibiza,Albania,Spain,1583.58,29100,2023-02-28 14:50:00,Beach
TIA,IBZ,890,Tirana,Ibiza,Albania,Spain,1583.58,60600,2023-02-28 16:00:00,Beach
TIA,IBZ,958,Tirana,Ibiza,Albania,Spain,1583.58,29100,2023-02-28 14:50:00,Beach
TIA,IBZ,977,Tirana,Ibiza,Albania,Spain,1583.58,60600,2023-02-28 16:00:00,Beach
TIA,IBZ,992,Tirana,Ibiza,Albania,Spain,1583.58,60600,2023-02-28 16:00:00,Beach
TIA,IBZ,1071,Tirana,Ibiza,Albania,Spain,1583.58,60600,2023-02-28 16:00:00,Beach
TIA,XRY,245,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,148500,2023-02-28 20:55:00,Cultural
TIA,XRY,267,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,146400,2023-02-28 17:15:00,Cultural
TIA,XRY,294,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,145500,2023-02-28 17:15:00,Cultural
TIA,XRY,313,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,141900,2023-02-28 17:15:00,Cultural
TIA,XRY,321,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,163200,2023-02-28 12:20:00,Cultural
TIA,XRY,334,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,139200,2023-02-28 19:00:00,Cultural
TIA,XRY,346,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,126600,2023-02-28 20:55:00,Cultural
TIA,XRY,346,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,151200,2023-02-28 14:05:00,Cultural
TIA,XRY,356,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,133200,2023-02-28 20:55:00,Cultural
TIA,XRY,362,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,139200,2023-02-28 19:00:00,Cultural
TIA,XRY,364,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,135600,2023-02-28 19:00:00,Cultural
TIA,XRY,516,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,72900,2023-02-28 14:50:00,Cultural
TIA,XRY,527,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,68700,2023-02-28 16:00:00,Cultural
TIA,XRY,543,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,128700,2023-02-28 20:55:00,Cultural
TIA,XRY,573,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,128700,2023-02-28 20:55:00,Cultural
TIA,XRY,643,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,61200,2023-02-28 20:55:00,Cultural
TIA,XRY,737,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,87300,2023-02-28 17:45:00,Cultural
TIA,XRY,749,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,87300,2023-02-28 17:45:00,Cultural
TIA,XRY,753,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,93600,2023-02-28 16:00:00,Cultural
TIA,XRY,782,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,93600,2023-02-28 16:00:00,Cultural
TIA,XRY,1131,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,82800,2023-02-28 19:00:00,Cultural
TIA,XRY,1144,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,82800,2023-02-28 19:00:00,Cultural
TIA,XRY,1338,Tirana,Jerez de la Frontera,Albania,Spain,2278.48,82200,2023-02-28 19:00:00,Cultural
TIA,LCG,224,Tirana,A Coruña,Albania,Spain,2309.83,156600,2023-02-28 17:15:00,Nature
TIA,LCG,242,Tirana,A Coruña,Albania,Spain,2309.83,132300,2023-02-28 20:55:00,Nature
TIA,LCG,257,Tirana,A Coruña,Albania,Spain,2309.83,104400,2023-02-28 12:20:00,Nature
TIA,LCG,259,Tirana,A Coruña,Albania,Spain,2309.83,76800,2023-02-28 12:20:00,Nature
TIA,LCG,283,Tirana,A Coruña,Albania,Spain,2309.83,101100,2023-02-28 17:15:00,Nature
TIA,LCG,310,Tirana,A Coruña,Albania,Spain,2309.83,175500,2023-02-28 19:00:00,Nature
TIA,LCG,326,Tirana,A Coruña,Albania,Spain,2309.83,105600,2023-02-28 16:00:00,Nature
TIA,LCG,330,Tirana,A Coruña,Albania,Spain,2309.83,94800,2023-02-28 19:00:00,Nature
TIA,LCG,341,Tirana,A Coruña,Albania,Spain,2309.83,63600,2023-02-28 16:00:00,Nature
TIA,LCG,342,Tirana,A Coruña,Albania,Spain,2309.83,91800,2023-02-28 20:55:00,Nature
TIA,LCG,342,Tirana,A Coruña,Albania,Spain,2309.83,105600,2023-02-28 16:00:00,Nature
TIA,LCG,347,Tirana,A Coruña,Albania,Spain,2309.83,98700,2023-02-28 19:00:00,Nature
TIA,LCG,349,Tirana,A Coruña,Albania,Spain,2309.83,94800,2023-02-28 19:00:00,Nature
TIA,LCG,357,Tirana,A Coruña,Albania,Spain,2309.83,63600,2023-02-28 16:00:00,Nature
TIA,LCG,391,Tirana,A Coruña,Albania,Spain,2309.83,85800,2023-02-28 20:55:00,Nature
TIA,LCG,398,Tirana,A Coruña,Albania,Spain,2309.83,95400,2023-02-28 17:15:00,Nature
TIA,LCG,407,Tirana,A Coruña,Albania,Spain,2309.83,85800,2023-02-28 17:30:00,Nature
TIA,LCG,413,Tirana,A Coruña,Albania,Spain,2309.83,60600,2023-02-28 16:00:00,Nature
TIA,LCG,418,Tirana,A Coruña,Albania,Spain,2309.83,91200,2023-02-28 20:00:00,Nature
TIA,LCG,424,Tirana,A Coruña,Albania,Spain,2309.83,91800,2023-02-28 20:55:00,Nature
TIA,LCG,430,Tirana,A Coruña,Albania,Spain,2309.83,60600,2023-02-28 16:00:00,Nature
TIA,LCG,430,Tirana,A Coruña,Albania,Spain,2309.83,84000,2023-02-28 18:00:00,Nature
TIA,LCG,442,Tirana,A Coruña,Albania,Spain,2309.83,89100,2023-02-28 19:00:00,Nature
TIA,LCG,472,Tirana,A Coruña,Albania,Spain,2309.83,91200,2023-02-28 20:00:00,Nature
TIA,LCG,483,Tirana,A Coruña,Albania,Spain,2309.83,73500,2023-02-28 20:55:00,Nature
TIA,LCG,501,Tirana,A Coruña,Albania,Spain,2309.83,97200,2023-02-28 19:00:00,Nature
TIA,LCG,513,Tirana,A Coruña,Albania,Spain,2309.83,90300,2023-02-28 20:55:00,Nature
TIA,LCG,531,Tirana,A Coruña,Albania,Spain,2309.83,74400,2023-02-28 17:15:00,Nature
TIA,LCG,539,Tirana,A Coruña,Albania,Spain,2309.83,71700,2023-02-28 18:00:00,Nature
TIA,LCG,539,Tirana,A Coruña,Albania,Spain,2309.83,73500,2023-02-28 20:55:00,Nature
TIA,LCG,547,Tirana,A Coruña,Albania,Spain,2309.83,82200,2023-02-28 20:55:00,Nature
TIA,LCG,550,Tirana,A Coruña,Albania,Spain,2309.83,83100,2023-02-28 19:00:00,Nature
TIA,LCG,559,Tirana,A Coruña,Albania,Spain,2309.83,70200,2023-02-28 17:15:00,Nature
TIA,LCG,630,Tirana,A Coruña,Albania,Spain,2309.83,73500,2023-02-28 20:55:00,Nature
TIA,LCG,631,Tirana,A Coruña,Albania,Spain,2309.83,61200,2023-02-28 20:55:00,Nature
TIA,LCG,844,Tirana,A Coruña,Albania,Spain,2309.83,68100,2023-02-28 19:00:00,Nature
TIA,LCG,968,Tirana,A Coruña,Albania,Spain,2309.83,65400,2023-02-28 14:40:00,Nature
TIA,LCG,1072,Tirana,A Coruña,Albania,Spain,2309.83,65400,2023-02-28 14:40:00,Nature
TIA,LCG,1450,Tirana,A Coruña,Albania,Spain,2309.83,64800,2023-02-28 14:50:00,Nature
TIA,ACE,187,Tirana,Lanzarote,Albania,Spain,3307.88,70800,2023-02-28 20:55:00,Beach
TIA,ACE,294,Tirana,Lanzarote,Albania,Spain,3307.88,99600,2023-02-28 12:20:00,Beach
TIA,ACE,311,Tirana,Lanzarote,Albania,Spain,3307.88,93600,2023-02-28 11:30:00,Beach
TIA,ACE,327,Tirana,Lanzarote,Albania,Spain,3307.88,109800,2023-02-28 19:00:00,Beach
TIA,ACE,359,Tirana,Lanzarote,Albania,Spain,3307.88,96600,2023-02-28 12:20:00,Beach
TIA,ACE,361,Tirana,Lanzarote,Albania,Spain,3307.88,94500,2023-02-28 12:20:00,Beach
TIA,ACE,363,Tirana,Lanzarote,Albania,Spain,3307.88,74400,2023-02-28 15:45:00,Beach
TIA,ACE,365,Tirana,Lanzarote,Albania,Spain,3307.88,78900,2023-02-28 17:15:00,Beach
TIA,ACE,367,Tirana,Lanzarote,Albania,Spain,3307.88,77700,2023-02-28 14:50:00,Beach
TIA,ACE,377,Tirana,Lanzarote,Albania,Spain,3307.88,87600,2023-02-28 11:30:00,Beach
TIA,ACE,382,Tirana,Lanzarote,Albania,Spain,3307.88,83400,2023-02-28 16:00:00,Beach
TIA,ACE,384,Tirana,Lanzarote,Albania,Spain,3307.88,96600,2023-02-28 12:20:00,Beach
TIA,ACE,385,Tirana,Lanzarote,Albania,Spain,3307.88,73500,2023-02-28 16:00:00,Beach
TIA,ACE,398,Tirana,Lanzarote,Albania,Spain,3307.88,83400,2023-02-28 16:00:00,Beach
TIA,ACE,407,Tirana,Lanzarote,Albania,Spain,3307.88,76200,2023-02-28 18:00:00,Beach
TIA,ACE,412,Tirana,Lanzarote,Albania,Spain,3307.88,75300,2023-02-28 18:00:00,Beach
TIA,ACE,441,Tirana,Lanzarote,Albania,Spain,3307.88,81000,2023-02-28 17:30:00,Beach
TIA,ACE,485,Tirana,Lanzarote,Albania,Spain,3307.88,63300,2023-02-28 20:55:00,Beach
TIA,ACE,498,Tirana,Lanzarote,Albania,Spain,3307.88,76500,2023-02-28 16:00:00,Beach
TIA,ACE,520,Tirana,Lanzarote,Albania,Spain,3307.88,68400,2023-02-28 16:00:00,Beach
TIA,ACE,524,Tirana,Lanzarote,Albania,Spain,3307.88,76200,2023-02-28 16:00:00,Beach
TIA,ACE,540,Tirana,Lanzarote,Albania,Spain,3307.88,76200,2023-02-28 16:00:00,Beach
TIA,ACE,548,Tirana,Lanzarote,Albania,Spain,3307.88,72600,2023-02-28 19:00:00,Beach
TIA,ACE,605,Tirana,Lanzarote,Albania,Spain,3307.88,72300,2023-02-28 15:45:00,Beach
